,0
JWN,0.1737389475784771
LAUR,0.00808807542775396
TEX,0.21432736860034457
REZI,0.005444768517303744
BKU,0.008863564564465118
MAN,0.11974579140001618
ENVA,0.003323694055139192
EPAC,0.3606669561214793
PFSI,0.006112912669859739
CNK,0.6109086083279995
HURN,0.3576933667361831
WNS,0.05010845253965625
BANF,0.00462098719881472
APLS,1.5477494881037785
LXP,0.017639594199477956
PTON,0.3818124555952437
HP,0.037398806365097126
RNG,330694.73428489035
FIBK,0.32078178232024385
LCII,0.5592180828570507
HUBG,0.019998210799018423
CPRI,1.2743142625670307
NOG,0.1502929159269896
PDCO,0.19768297106429822
CVBF,0.05474664067342674
IPAR,0.04822893978938313
AI,0.4255616175078474
FIVN,68.80055891135333
SMG,0.5360266296042455
CNS,0.09300560503001226
QDEL,2.7941540282685495
FORM,0.08809333796667454
GT,0.093700090920283
VCYT,0.9092880621906324
PRGS,0.08091452171437158
CHEF,0.35523998807027
VCTR,0.12020226007405654
SYNA,0.2035077928035472
LBRT,2.8434232680116303
PAR,0.24908148783535922
PFS,0.19769812870407086
RIOT,0.30170467742755547
IOSP,0.718511517195318
BOKF,0.058204780402169434
TNET,0.11820663459363237
GPOR,0.43713868216596424
TWST,0.981640419260046
PSMT,0.04794145822321799
FFBC,0.032935340075164445
YELP,0.025015542453397772
BANR,0.018057555125611552
CWEN,0.21450215450907967
ACAD,2.407730483190803
APAM,0.06245406085713247
ATKR,0.02750309786216572
TDC,0.010728089574483795
UE,0.1085802819255897
RRR,0.04768914505315229
KAR,0.18685581153599
PTGX,0.18563608252666527
AZZ,0.9192571117220143
VC,0.12304513093276634
AIR,0.3715385222914872
AMKR,0.3726093764184457
TRN,0.002479357119985255
PII,0.07322354262174295
SPB,0.11683712078036924
DIOD,0.742276812032507
TOWN,0.027666624658685163
FRME,0.040001252752543716
TMDX,1.8343803844305895
TBBK,0.11418790049639894
TRMK,0.07343319159950261
AEO,0.04382972621921058
AIN,0.13717425586117843
NMRK,0.012242053196185135
HWKN,0.021447849183304404
PBF,0.17159920045617702
CAKE,0.29575394678633193
SIG,0.15835168179427025
SHO,0.06817628294742187
PI,0.23834710869335698
SG,0.05034831950155933
HNI,0.10098274316168586
MRCY,0.7655923632237931
SAM,0.11395995883180776
ENR,4.487782377540659
HBI,0.4889268374695611
PRK,0.04524191437870671
KLIC,0.12916083510683174
FWONA,0.1259585120389677
SXI,0.0987898085640159
VSH,0.16384719574741047
RNST,0.05442922313019893
COTY,0.8875910508146159
IIPR,0.03668137900668764
LIVN,3.2495346088105537
CXW,0.06586657153166131
SHOO,0.31191606797738347
LBTYK,0.028532985887586803
TTMI,0.02289343722654147
PPC,0.17897741419188787
UEC,2.2758855775384705
SSRM,0.5664502089450636
JJSF,0.13856125417983878
AGIO,0.03397592427603943
MTX,0.09253461476839413
VSEC,0.1248532872799139
NEOG,81.4893877935828
CC,0.4523461315435989
IPGP,1.0833074619236804
LZB,0.0339110816999304
AAP,0.33433531632355434
ROCK,0.09243700104476588
ARWR,3.8937616120216276
EXTR,1.3252394944774704
TDW,3.4501355700440417
SYBT,0.08721229069633506
NBTB,0.03545604769440118
EFSC,0.0241283214956427
RIG,0.31361404140311777
DNLI,0.1715241226976783
DVAX,0.7545024732194187
NTB,0.005138578030143638
JBLU,0.18445931432468823
AMBA,0.29484621081388707
ACLS,0.17920158970144814
IGT,0.0324428916957807
BCRX,207.71266155725414
NVCR,3.8331607995441455
HI,0.1533236304703135
WERN,0.041328920264193145
PPBI,0.6339156188284005
AGYS,0.1355276000886736
LBTYA,0.028532985887586803
AGM,0.016973424749121727
OI,0.48220558501330973
MYRG,0.24063364408437746
BUSE,0.047843691148457386
CALX,0.08578889605964218
OSW,0.33545752275409346
ABR,0.025124069665227004
CSGS,0.03477221787851664
STNG,0.3954757915568161
CCS,0.2138718600417002
GRBK,0.22996023614110214
FBK,0.03382305695275176
RAMP,0.00015889963077864698
WAFD,0.04913794846883588
STC,0.04674104480025676
DAN,0.00903160950201
MGNI,2.303465670368271
OII,0.02683330560801
PLUS,0.029992904445020577
KWR,0.5817379743852871
STRA,0.17151121669802072
AGX,0.06443451443392019
CENTA,0.04058721577292405
CASH,0.19162720594204102
KMT,0.05754457355110695
BANC,211.4217230141238
SEM,0.045551569901508604
SGRY,0.8971943533495701
VYX,0.1388730392475084
DRH,0.021517217868172074
GOLF,0.06875181274610226
CWK,0.38688105998101585
EPC,0.2287399600138075
GBX,0.22434329074094578
OFG,0.011716882400636307
ARCB,0.40389257037151466
HE,14.219795140041985
INOD,0.1597690169014621
PGNY,0.02317468735378706
POWL,0.48523104936235156
MBC,0.463473495338221
SBCF,0.09589653099832884
SMMT,165.5047213290177
ATRC,0.010477245330002048
UPWK,0.2386630750499981
GNL,15.990223478471533
HMN,0.12022838131899216
LGND,0.0035679041487870246
NGVT,3.6366975009352176
CNMD,1.5142893603731489
MTRN,0.8104246367192401
PINC,0.1321238068673492
BLX,0.29106903319003585
CHCO,0.010797813878357855
HTH,0.02560499911667503
OMCL,0.5565473003757523
RPD,3.3590712744323725
RLJ,0.8542243022719807
LGIH,0.32333231778259575
AMRX,0.07741193574260632
ADUS,0.04076608969468154
ACMR,0.10334551045306296
UFPT,3.8633498290323347
ALG,0.06530617355647443
CRK,1.0697750301636537
SONO,0.07189887656763443
KN,0.6667480025175162
IART,0.07006153713699742
IDYA,914.3164599714437
MNKD,0.1325225144304339
DNOW,0.15185680126978432
SUPN,0.11004325564330224
REVG,0.13927992265020725
BHE,0.2143610022229105
SJW,0.06728493512448767
LMAT,0.11885575849548874
CAR,0.624437494887191
CODI,0.0671591769800427
TGLS,0.06364347431623749
XHR,0.02830754241634955
ARI,0.22871335010967614
TPB,0.2854233261297999
ANDE,0.07319737660442187
CRI,0.021450069314048217
PEB,0.4983342879551747
TDOC,15722.219085094059
THS,0.9437511406932348
LNN,0.042237035117110064
TGI,0.15290053010201843
ICFI,0.07748797843452102
PAGS,0.05189542918678746
VRNT,0.3631634627739926
UNFI,0.1453444038892804
JOE,0.09194962539382695
ROG,0.08766147904485201
PZZA,0.08244164773520007
BTU,0.06508480649635476
CNA,0.0950319690112584
NNI,0.19855055622922996
WABC,0.0517775812086892
TNC,0.10483839367465321
UTI,0.19394898827509952
MCY,0.17887484949796748
DDS,0.08028408449176622
FL,0.24897383627244812
TRIP,0.31763334237330365
SNDR,0.024543005928123477
LKFN,0.057668677975494534
CUBI,0.034232603117862526
RUN,4.584492281103172
ADNT,0.004806993272569444
GTY,0.022071125663744334
IMAX,0.16375904664996221
CABO,0.2357135647885789
QCRH,0.06771642581633368
TPC,0.5057358435070648
FCF,0.0329433947666478
AIV,0.07080144128225642
NWN,0.007478843910591215
NTCT,3.4072156363303665
INSW,0.4248422012929143
FBNC,0.22713912615112536
CTS,0.2174925886885748
JBGS,0.36734186612854525
GEF,0.10728072030098056
SABR,2.554081109780964
SCL,0.4087798103211746
IESC,0.10623615272978384
WMK,0.0026261664419489983
LBRDA,0.0007021898179202445
LTC,0.013381450045121476
ALEX,0.01879240614591705
UI,0.04370452329899404
HELE,0.04154173439649343
ATSG,0.02395214462396318
UVV,0.059902056978782176
UAA,0.6485587679400584
CLDX,11.827308793131508
NEO,0.08070812909687891
PLUG,513.0258331574538
NAVI,0.06024276406062046
STBA,0.12249829718434586
HLIT,0.10942206110395333
PMT,0.010076455625764539
PLAB,0.0919577555815708
VICR,0.5718981424332908
SASR,0.1457250003670394
HCI,0.309474446209976
TWO,0.5681305159001032
ESRT,0.17598805751756375
KSS,0.2730775971552927
BLBD,2.1395421203065856
EVRI,0.04950479954742871
CSTM,0.01021711495343221
APOG,0.46393229075219755
APPN,124.25908528184539
NBHC,0.17199402315617884
EIG,0.029364498062370854
UA,0.6485587679400584
AUPH,2.5606389583952565
NHC,0.01387174028137696
TVTX,0.2901392560962147
NWBI,0.04162437514334073
CRAI,0.04395904345495208
UNIT,0.4982342545488593
TRUP,57.00905648312569
LADR,0.016319621952926543
INVA,0.06026511696307335
VECO,0.4599654100750304
DHT,0.10308243380921592
NVAX,6.154373729313852
WWW,0.898505590423924
MCRI,0.057959150519848776
OCUL,48.78563663297173
ANIP,0.9578429602939029
VRTS,0.023487264480942033
FBMS,0.030077044430449045
MFA,0.15565166650159368
CNNE,0.1138792182172087
USLM,0.11550358676035802
LEG,6.11272145180176
KW,0.2996909686353516
TNDM,5.312041480564353
DESP,0.6317572863364442
BHLB,0.15503303037293348
WOR,0.00766946977519661
COMM,32.33083025413334
MSEX,0.050952818031948746
HOPE,0.03267067017830151
TALO,0.06445670828983299
ARDX,2.672163497328213
TCBK,0.019681911561221073
LC,0.22806620022979676
SFL,0.27562980421184824
HLIO,0.06357514389584264
ATEN,0.005068402425994634
MD,0.28105728704689953
DFIN,0.10834093588580815
ARR,0.4783064266585173
VSAT,0.18527387610848478
KALU,0.5561588702490512
BFC,0.07575157524196303
VBTX,0.10665837082563541
FOXF,0.6511596914435437
BKD,0.009943413936517351
PEBO,0.22777586701403457
AMPH,0.39047417400749923
PRO,2315.947568643093
DK,0.06722117905344599
DBD,3.9882015587995197
DEA,0.17036917390106643
CENX,0.1530213443873282
SCS,0.11099185934761718
GIII,0.5940757011417784
UMH,0.07952482367903803
KOS,0.10698150599566505
USPH,0.16649793211119485
AMWD,0.8611381138436679
SAFT,0.07327033226091825
SNDX,0.6974878207109234
LMB,0.5495914377140575
HLX,0.207250753300024
LEU,0.03977945995298872
CIM,0.06560269128333603
UCTT,0.5274443200469621
GERN,12.964665482464106
PCRX,0.1691031174645098
SBSI,0.0901508109122096
AMC,1.3892126618609724
AAT,0.09850425184398282
DCOM,0.27566135472627307
FIZZ,0.03383684834229298
WGO,0.18237826647190658
PRLB,4.008111933099642
BBSI,0.0036029546475162383
SAFE,1.2467291576150201
CWH,0.13160901417824203
CBL,2.812405430986968
OXM,0.38423676345206265
MDXG,0.19490706389754817
THRM,0.02718207397116657
MRC,0.6062244897959184
FDP,0.3230878309405352
TILE,0.2824034664703318
ARLO,0.4219775392194446
GSAT,0.06736951986976829
NVEE,0.20560160245615985
SLNO,869.694775202445
CDNA,3275.0885568789786
OCFC,0.031416294779838136
EFC,0.24663707140851485
COLL,0.06941853751657275
NXRT,0.014958428618590397
BKE,0.07776453988915144
IOVA,1.4011770055934758
ARVN,11.036027470530154
DGII,0.22970802977448818
CCB,0.04079311281955484
LOB,0.14875738880853392
SRCE,0.005797008668093434
FMBH,0.009059390915134309
EVH,265.3408212382415
IMKTA,0.5719312552172974
GOGL,0.0393463132928006
CNOB,0.06962386968396957
GABC,0.04225513021828972
MXL,3.0397778403655105
BLFS,1.0998034651294128
KFRC,0.005209056566384806
EYE,0.6757187361213314
AMN,0.14946649419690042
NSSC,0.16544015162976844
AMSF,0.013352109247837841
WINA,0.008587831792528344
DX,0.038364051866317694
PDM,0.09408155784658356
SBH,0.029097370489813847
TROX,0.012157829440369899
THR,0.21794229428521536
KNSA,0.29831743860618903
ATEC,0.8892932022961955
IDT,0.08953506264827506
HLF,0.11854132953349183
SCSC,0.36352664716240213
ALGT,0.33899800926048385
WTTR,0.32094211103234616
DXPE,0.2812023035967117
SXC,0.019946466362218758
RVLV,0.06430187459963758
TNK,0.4955786600300831
BDN,0.12579395045479982
MYGN,0.4245737692702303
HCKT,0.013001649752848166
CBRL,0.030159861740356116
SIBN,4.0814418570884525
CFFN,3.3061620466850337
ERII,0.2252210399133219
MMI,0.36022867459249697
WLFC,0.12831515698787171
FSLY,1.4162135094550015
QNST,0.1859590962676995
NX,0.3223593259305999
HSTM,0.00256569221641315
STAA,0.3937992877100579
CPF,0.006982815064316561
TRS,0.08375056796603733
CRMD,6.865165940508385
TMP,0.7677682876076959
CARS,0.052472253319789684
ECPG,1.1488693061360635
SAH,0.05365276907583298
SWI,0.04149381995256275
RYI,0.05968233760245148
RDVT,0.09913417462660228
ARRY,0.8928257228668741
HFWA,0.14498518167848828
BZH,0.13982249150898846
BELFB,0.20936930917277685
MBWM,0.03388958519816877
OEC,0.04080740224961819
WSR,0.12063556719096317
NTGR,0.34569942984756064
BJRI,0.1600282478275813
NTLA,58.20333364136225
LQDT,0.13668895390447688
NG,0.10085172677816161
AAOI,0.03745639892523875
NPK,0.03472808648311865
ASTE,0.18993617921190492
UVSP,0.040652733979437056
ICHR,0.6871691666719907
HCSG,0.13451225894870447
SMBK,0.19413585489400137
CECO,0.02839511436201243
ORRF,0.2563494001099343
AHCO,5.856375530761229
XRX,0.2791496792821659
XNCR,0.3177434524253073
OSBC,0.3573748181913031
ASIX,0.09464116819475304
MBIN,0.04938585670870679
PGRE,0.5440829494405812
RWT,0.021645560113538156
WVE,9.246357161149175
RBCAA,0.005958737844255632
PLYM,0.7112159534208916
COHU,0.018802985976851504
MRTN,0.016152703914073023
CTBI,0.02455036662870985
SEB,0.16243387783767319
AKBA,1.5616462595750273
CCRN,0.018294404030107576
PRA,0.04959295644120389
BY,0.03522887488106975
BLMN,0.3959742849371729
PARR,0.5245945400007251
EVER,1.1224172492533513
BRKL,0.03850785226720326
HSII,0.23363788180277462
UVE,1.1795559908515694
AXGN,8.273452458836765
LINC,0.14727993615505688
CMPR,0.0821726634536942
PFBC,0.014494870005073377
OPK,1.296799474681014
ADTN,11.086071087081809
TFSL,0.008755701109999028
HAFC,0.012643380665574392
SPNS,0.008608088198604745
NRIM,0.0617609657814771
AVDL,0.9866888642664767
AGS,4.656192046505481
CEVA,2.624487332712809
PRAA,0.1976034547497013
TRNS,0.053096805053801974
RC,0.14545281512400954
ATRO,0.01718619243208786
NFE,0.3224430878953213
CNXN,0.057184145548065876
COGT,245.26075977394183
OMI,0.1748648799640024
MLAB,0.19472944234404538
JACK,1.0552821534214403
HONE,0.2470630799466237
LPG,0.11142785246322645
UTL,0.015926907191657028
INN,0.07488673414371877
ZYME,0.20722237871487317
MATW,0.5273747580460886
RUSHB,0.07757395214454321
SENEA,0.0228803181632475
AVNS,0.4411997619064194
CVLG,0.3193860470256733
OSPN,0.5096997866990334
AMSC,0.0381047303835007
ODC,0.23123101611453262
PLAY,0.14126621070447154
HROW,0.15588635761395986
GRC,0.4101832361509329
CMRE,0.216674949910019
MOFG,2.981534294801388
SPTN,0.12081618840923683
CDXC,4.602639449716005
BV,0.2158408149004337
EGBN,0.8483880036225051
BBW,0.2909253049949854
BXC,0.09480699463030834
AOSL,0.005233362364988448
CAL,0.45400287094458575
RDFN,9.767385278196222
FCBC,0.011959617337036044
RCKT,0.21485454003049484
HBNC,0.506565456689447
KREF,0.45615488560893497
DLX,0.026798914560431104
AMTB,0.4476892844177913
SBGI,0.2324336514124846
UFCS,0.17206053866039958
AVXL,2.0159573361082193
NYMT,0.15222954537691127
REX,0.1703011500850813
CLB,0.024919751007252307
IBCP,0.0071558444099465365
DAKT,0.7709437701371391
MLR,0.23301705879007967
NWPX,0.016232371982668678
ESQ,0.09898477935633865
YEXT,110.56080842363133
ABUS,10.400959765817293
PDFS,0.5246061405143287
VIR,0.08035575570754482
BFST,0.028991828458088384
TRST,0.10152441242868838
HTBK,0.0387814156111927
EOLS,0.8902959228515617
EBTC,0.07835409809077443
PLSE,8.091308402540642
FBIZ,0.029207309283630294
CCBG,0.02109736466064331
UUUU,0.21725116043046364
OMER,0.17193317853061657
LMNR,0.19620410726836948
EXPI,0.08029317427728977
RGR,0.05376493371347882
PRTA,0.193644960401831
UHAL,0.03686925470190027
EQBK,0.6663380581058189
SITC,0.17439781313996736
HOV,0.016468479457926555
STKL,0.516526157768227
FRPH,0.004012373729609543
CAC,0.1426249477352364
GDEN,0.1472431268181546
OFIX,1.8606425134027842
MBUU,1.3547258493647574
TIPT,0.0868163788636579
GOOD,0.15184134163585228
FWRD,5.74788635198324
NCMI,0.14225560544490418
TREE,0.8667484059116916
LYTS,0.060115456388592524
IIIV,0.12894255654618275
MPB,0.04692865630969949
HTZ,0.47546514259846084
DJCO,0.06787564530481069
GLRE,0.3588017627210399
PFIS,0.35099163285827834
CSV,0.014787832900388334
DCO,0.22174855180683734
SHEN,0.007234255354400054
KOP,0.010326694385147028
ITIC,0.02696067703279819
PGC,0.2549734746919161
UNTY,0.018539077317367245
TBPH,0.2561440792074151
GSBC,1.2018034528103794
FMNB,0.19555348091843766
BHB,0.007449407745830235
PUMP,0.6217309806281639
CASS,0.045875490608883206
IRMD,0.26955698816749735
TTI,0.005127666216774316
EE,0.23191737197455742
SMP,0.061276837165806515
GHM,0.3636693188578227
SCHL,0.05871096504504017
FOR,0.15102259293645798
MCB,0.48984785938116904
SMBC,0.0735160862837797
TK,1.4403059231657922
RICK,0.12422323693284648
AXL,0.009758066315820005
ARCT,0.3107314897096298
JBSS,0.03193542668037456
WNC,2.866827013362993
NGVC,0.1391691446465513
THFF,0.0933146666196251
NFBK,0.1889206935582587
PLOW,0.2793868244698218
AMRK,0.0792746712859313
CVI,0.14140386851329664
EBF,0.026803413122734713
CNDT,1.053981448841303
BATRA,0.1187391132124001
MNRO,0.1502079698020666
ACEL,0.4993458430813453
IMXI,0.09540743894348028
FC,0.18974121486681747
UHT,0.22558916670133336
LXU,0.7136890550382107
CLBK,0.8791492985546279
LIND,0.7634644310309937
ODP,0.05200129669533381
CWBC,0.3658553276120341
KODK,0.013663028142867751
RPAY,3.343348672274468
FARO,0.29945518179409125
ACNB,0.06476985328328552
ALT,0.00154535879263554
KELYA,0.043133338860075345
AHH,2.068213455779564
HBCP,0.02814187934474353
RIGL,0.1251084814271514
TRC,0.022871902516099118
MGPI,0.03272128211406056
BAND,0.0311937364890397
AROW,0.22157300148023712
HZO,0.14318383954927394
CWCO,0.15901918715882718
ASC,0.08661217675200931
TRML,55.40634574268773
TRTX,0.628290010983935
REPL,1.03954588317419
GNK,0.04075468821470613
HPP,1.0869961458313193
CCO,0.6961470686015191
NAT,0.5160727220625964
ATEX,0.49327725063728933
WRLD,0.06640470625453973
GNTY,0.10963380024908093
DGICA,0.05429604552222417
SSTK,0.10423990268655611
FISI,0.06720368924250875
CTO,0.013684803116027546
SPOK,0.19180125646196064
SVC,0.2109087606406858
VREX,0.47195869518760325
ACTG,0.019806198211115483
MCS,0.17406620752324134
ACCO,1.0094796670682216
ASPN,2.0661685161678482
CYH,0.20811304795449379
RYAM,0.02043852211591081
ANAB,0.6336251935715047
JELD,0.8645910252414056
KURA,0.3534541179813895
GOGO,0.3014519476596477
HBT,0.0616913679781677
OLP,0.09910680017010301
CCNE,0.02745673675109896
HY,1.8894795068856625
WTBA,0.0541777953605754
FSBW,0.010641669160073483
PBPB,0.169025623455313
RCUS,0.07256285491091141
CZNC,0.054444593284591475
CIVB,0.1039293772332785
SRDX,0.9784932263194956
HTLD,0.3181447139083466
SPFI,0.11376137489378384
SLP,0.19435015775437486
LOCO,0.043412843042505395
MSBI,0.07054859116289017
SFIX,2.333782095086681
GLDD,0.23500049132712408
AMBC,0.04068771626297578
SCVL,0.08451885463605596
ALX,0.05159909121954488
FSBC,0.4944563676584254
CLW,0.07888898740851928
FPI,0.10051452178333126
BFS,0.013344269754787847
BGS,0.21646283147381962
WSBF,0.017726728915307122
PACK,1.4949091974206792
INBK,0.16031255462968358
TSBK,0.07248112720985755
MGTX,3.433677437982161
HIFS,0.0795096856800529
RRBI,0.12002583557060108
ILPT,0.46249821155612847
USNA,0.08720989769819859
OIS,31.661519009815553
BWB,0.22307658438653089
CMCO,0.21161764181710233
LAND,0.15536735323867662
SD,0.08958532079496224
WASH,0.10089917037370308
YORW,0.017566519677707296
TTGT,0.9847563135257662
DIN,0.06580726008678092
ALRS,0.3157550771261849
PLPC,0.0976883521506977
SVRA,1.4330224230350042
RM,0.0740539983356768
CHCT,1.2556956451910732
CLFD,2.572950022708196
MBCN,0.08886889697465719
RES,0.09827103055097791
BMRC,1.1686193898045987
HRTG,9.178534540740813
RBBN,0.035312228013901874
CLDT,0.22669452162787546
FMAO,0.2687553213726099
URG,0.7959843762566164
CMCL,0.09723954757764261
ESPR,0.09834135590092347
EGY,0.041395919064132265
GCO,0.0728154832641866
KRNY,2.8219867110073
SAGE,0.004879962955900702
ANIK,4.267884788189284
XPER,6.605474820948891
TCMD,0.1791183715739307
FFIC,0.3326508750374839
GMRE,0.10647827211160177
HVT,0.33821459791330577
FDBC,0.3323874870904993
GDOT,0.10727697075722858
MITK,0.11873509163718954
DHIL,0.015234808284744567
LASR,0.8605659613828187
ORC,2.496564949293696
OOMA,1.1566999103754696
KE,0.15144191603722754
SHBI,0.21359306948643378
MVBF,0.04620822847481965
URGN,467.49311213440404
FNLC,0.16828855097649995
DDD,0.17692494260902347
NUS,0.8994332092245811
GCI,0.5715342614789496
SFST,0.40780713467669705
XERS,1.5958494362078095
MYE,0.37102250169743844
ANGO,1.4140922802122724
AQST,3.0108593256957024
ULH,0.20048680213577474
QTRX,134.3583884297521
MEI,1.2825105547176925
HNRG,0.29786394649523135
TWI,0.03355138317810699
CENT,0.04058721577292405
CAPR,0.2085333418217928
JAKK,0.15993128074933144
ALDX,2.7699439241530817
CVGW,0.10946651516426789
PACB,0.8410892009987416
MCFT,0.21818433945562218
MTW,1.2811602079395086
LXFR,0.20860439698472533
CMP,0.18396314309829348
PAHC,0.19331420808033958
NBR,7.740756719080145
FLGT,0.1911708921403063
VMD,0.0065329625091474506
RMNI,0.46287016240328893
DMRC,6.369897638932899
HAIN,1.6294731366553283
RBB,0.1654716986931835
TITN,0.34733263229838507
NEWT,0.036610849899566214
RDUS,2.0181233491572623
PKE,0.0019124761253997496
FLIC,0.2856560235868977
NVEC,0.05697484960271747
MBI,1.0057041460027776
PANL,0.13879143533712526
APPS,12.238916876825193
TRUE,0.006044142499959429
CELC,24.746837754962247
ZEUS,0.20256331074447675
AMRC,0.3000287849446007
MOV,0.14729296603111267
FNKO,8.183551481095076
BRY,0.06255628811222402
CLNE,0.0510716913452431
TG,0.27400433293749105
VNDA,0.009394867975252765
UIS,0.010742194216724052
ZUMZ,0.8177420268770765
IVR,0.014050586911193106
CRMT,0.07298834059981506
GTN,0.11218087402106124
KALV,156.71204607524174
RMR,0.011695280804588523
PAYS,0.16902680352719884
RGP,1.6031045203749674
KIDS,0.5053013383116363
LOVE,0.042373389324870295
DENN,0.05526641252536309
AVNW,0.004924694553958612
EYPT,14.373546125800834
SNBR,0.21888265189241232
IPI,0.39186825287785026
DBI,0.09517550574191357
VPG,0.09772780898894232
FLWS,0.02656138969822526
WOW,0.19156792765589686
BHR,0.34043631986607625
OSUR,0.705415457271712
UTMD,0.011179503981112131
HRTX,126.51213769736455
WEST,1.586623366726473
EPM,0.09102244608362604
BYON,54.851590392309774
SIGA,0.006462889035292841
EGHT,37.47741799182126
CYRX,20370.777949245534
CIO,9.591667547514913e-05
HOFT,0.42668901133527054
AEHR,0.12166102194275627
EAF,0.2654480110898824
OABI,34.93793538658231
OCGN,0.4166266179780117
BSRR,0.1020376174899893
HDSN,0.23868304899162754
WLDN,1.1478656481116847
IRWD,1.0437728663608619
INSE,0.09876514772834463
MLYS,14.684694961034417
CERS,13.865554688573756
REI,0.14272537357887277
GNE,0.5424791830550864
FFWM,7.405419640049379
RGNX,0.045382187252129204
MVIS,1643.539609123416
AMPY,0.12874648300510366
ATNI,0.06929650660831634
TBI,1.973951437886754
ARAY,0.16372314069792548
BCBP,0.29739434912361196
NRC,0.0192764271721353
LRMR,2.5074853634663405
AMCX,0.3961317118077839
TCX,1.960401611343651
KOD,53.288941362769364
CMT,0.4135184007348299
SMRT,0.236401929993507
ACRE,1.514268416182315
NVRO,0.3645697483096389
ZYXI,0.05977066382540074
TH,0.564160619252156
BOOM,4.435604067284708
DOMO,0.2884477100685561
GPRE,0.9604074586173186
SB,0.12801941979396445
IRBT,0.2518595892241716
WTI,0.056422115699702846
ALLO,0.8373133534466106
RMAX,6.168210768451138
BYND,379.44660114849034
EB,16.11944888402435
HMST,0.5074844499459522
EVC,0.019654798705696922
MED,0.1964287042290514
GPMT,2.6891869667516612
SSTI,1.8123384684352086
CDXS,49.54759971699617
YMAB,0.505172763243422
AVD,1.6499416837857073
SRI,0.056056031131004325
JOUT,0.4981485920715637
INGN,1.5735853494356753
IMMR,0.10543033140220098
MGNX,0.2550107775625603
OFLX,0.08280394216721162
VYGR,0.19014661239327801
THRD,1.821704220956876
CBAN,0.002968788937493639
FORR,0.40182871488208827
EDIT,4.093307049273619
ASUR,0.004963566051065972
ENTA,0.02228524718950236
SCPH,4.921236239384759
RILY,0.5022031000218186
GRWG,3.7159399077383006
CDLX,20.624411667507218
JRVR,2.728126567885053
DXLG,0.05798167321223105
CHGG,3.2018391436017275
STRO,2.069493916839318
SAVA,0.6467155908696558
INO,15.597507201717233
ALEC,0.021766817352051753
SUNS,1.1151782164162731
OPRX,11.234416905950415
CRBP,4.367224926624333
CVGI,0.4575952785917483
GPRO,0.4035271677972988
FCEL,13.268874329446067
SSP,1.2370084390751332
XFOR,0.2513689057719716
FATE,31.675383415033057
TTEC,5.53225861550681
CHRS,0.26146911190792776
NOVA,22.333614258882342
MRSN,3.0659855767805873
TPIC,0.8212796422630175
SPCE,127.78757303886327
LXRX,0.040166458857946646
CPS,0.24934463144103686
BLNK,242.48139539010035
AGEN,0.03632681866940109
OTLK,0.9881261706231514
BLUE,6.995644504429212
PBI,0.4668494471122117
GTXI,2.108088
